lineage,1.0,1.0.2,1.0.3,1.0.5,1.0.6,1.0.7,1.0.8,1.0.9,1.0.10,1.0.11,1.0.12
P.1.5,,,fd47d8|P.1_4,fd47d8|P.1_4,fd47d8|P.1_4,fd47d8|P.1_4,fd47d8|P.1_3,fd47d8|P.1_4,fd47d8|P.1_4,fd47d8|P.1_4,fd47d8|P.1_4
AY.5.1,,,56b367|AY.5_1,7c9525|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1
AY.5.2,,,56b367|AY.5_1,7c9525|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1
Q.4,,,114ba6|Q.4,114ba6|Q.4,114ba6|Q.4,114ba6|Q.4,114ba6|Q.4,114ba6|Q.4,114ba6|Q.4,114ba6|Q.4,114ba6|Q.4
AZ.4,,,153a57|AZ.4,153a57|AZ.4,153a57|AZ.4,153a57|AZ.4,153a57|AZ.4,153a57|AZ.4,153a57|AZ.4,153a57|AZ.4,153a57|AZ.4
P.1.14,,,4d9840|P.1.14,4d9840|P.1.14,4d9840|P.1.14,4d9840|P.1.14,4d9840|P.1.14,4d9840|P.1.14,4d9840|P.1.14,4d9840|P.1.14,4d9840|P.1.14
B.1.635,,,04fa80|B.1.635,04fa80|B.1.635,04fa80|B.1.635,04fa80|B.1.635,04fa80|B.1.635,04fa80|B.1.635,04fa80|B.1.635,04fa80|B.1.635,04fa80|B.1.635
C.39,,,880cda|C.39,880cda|C.39,880cda|C.39,880cda|C.39,880cda|C.39,880cda|C.39,880cda|C.39,880cda|C.39,880cda|C.39
B.1.637,,,0c495d|B.1.637,0c495d|B.1.637,0c495d|B.1.637,0c495d|B.1.637,0c495d|B.1.637,0c495d|B.1.637,0c495d|B.1.637,0c495d|B.1.637,0c495d|B.1.637
Q.2,,,89ce27|Q.2,89ce27|Q.2,89ce27|Q.2,89ce27|Q.2,89ce27|Q.2,89ce27|Q.2,89ce27|Q.2,89ce27|Q.2,89ce27|Q.2
AY.26,,,632bd6|AY.26,632bd6|AY.26,8bf504|B.1.617.2_8,8bf504|B.1.617.2_9,8bf504|AY_1,8bf504|AY_2,8bf504|AY_1,8bf504|AY_1,8bf504|AY_2
C.37.1,,,b81602|C.37.1,b81602|C.37.1,b81602|C.37.1,b81602|C.37.1,b81602|C.37.1,b81602|C.37.1,b81602|C.37.1,b81602|C.37.1,b81602|C.37.1
AY.4.2,,,8ab41e|AY.4.2,8ab41e|AY.4.2,9d0dc6|AY.4.2_1,9d0dc6|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1
AY.36,,,5b0f44|AY.36,5b0f44|AY.36,5b0f44|AY.36,5b0f44|AY.36,5b0f44|AY.36,5b0f44|AY.36,5b0f44|AY.36,5b0f44|AY.36,5b0f44|AY.36
AY.23,,,2e9021|AY.23,2e9021|AY.23,2e9021|AY.23,2e9021|AY.23,2e9021|AY.23,2e9021|AY.23,2e9021|AY.23,2e9021|AY.23,2e9021|AY.23
B.1.636,,,534831|B.1.636,534831|B.1.636,534831|B.1.636,534831|B.1.636,534831|B.1.636,534831|B.1.636,534831|B.1.636,534831|B.1.636,534831|B.1.636
AY.20,,,2e3187|AY.20,2e3187|AY.20,2e3187|AY.20,2e3187|AY.20,2e3187|AY.20,2e3187|AY.20,2e3187|AY.20,2e3187|AY.20,2e3187|AY.20
AY.34,,,f32404|AY.34,f32404|AY.34,f32404|AY.34,f32404|AY.34,f32404|AY.34,f32404|AY.34,f32404|AY.34,f32404|AY.34,f32404|AY.34
AY.33,,,03ba29|AY.33,03ba29|AY.33,03ba29|AY.33,03ba29|AY.33,03ba29|AY.33,03ba29|AY.33,03ba29|AY.33,03ba29|AY.33,03ba29|AY.33
AY.38,,,989419|AY.38,989419|AY.38,989419|AY.38,989419|AY.38,989419|AY.38,989419|AY.38,989419|AY.38,989419|AY.38,989419|AY.38
P.1.17.1,,,6598c6|P.1.17.1,6598c6|P.1.17.1,6598c6|P.1.17.1,6598c6|P.1.17.1,6598c6|P.1.17.1,6598c6|P.1.17.1,6598c6|P.1.17.1,6598c6|P.1.17.1,6598c6|P.1.17.1
AY.24,,,2e8260|AY.24,2e8260|AY.24,2e8260|AY.24,2e8260|AY.24,2e8260|AY.24,2e8260|AY.24,2e8260|AY.24,2e8260|AY.24,2e8260|AY.24
AY.22,,,6bdd78|AY.22,6bdd78|AY.22,6bdd78|AY.22,6bdd78|AY.22,6bdd78|AY.22,6bdd78|AY.22,6bdd78|AY.22,6bdd78|AY.22,6bdd78|AY.22
AY.21,,,144fd7|AY.21,c03161|B.1.617.2_2,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.31,,,ef5175|AY.31,ef5175|AY.31,ef5175|AY.31,ef5175|AY.31,ef5175|AY.31,ef5175|AY.31,ef5175|AY.31,ef5175|AY.31,ef5175|AY.31
AY.30,,,6e5b37|AY.30,6e5b37|AY.30,6e5b37|AY.30,6e5b37|AY.30,6e5b37|AY.30,6e5b37|AY.30,6e5b37|AY.30,6e5b37|AY.30,6e5b37|AY.30
P.1.9,,,968f6d|P.1.9,968f6d|P.1.9,968f6d|P.1.9,968f6d|P.1.9,968f6d|P.1.9,968f6d|P.1.9,968f6d|P.1.9,968f6d|P.1.9,968f6d|P.1.9
P.1.8,,,ae16d8|P.1.8,ae16d8|P.1.8,ae16d8|P.1.8,ae16d8|P.1.8,ae16d8|P.1.8,ae16d8|P.1.8,ae16d8|P.1.8,ae16d8|P.1.8,ae16d8|P.1.8
AY.35,,,211c66|AY.35,211c66|AY.35,211c66|AY.35,211c66|AY.35,211c66|AY.35,211c66|AY.35,211c66|AY.35,211c66|AY.35,211c66|AY.35
AY.37,,,f92034|AY.37,f92034|AY.37,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.5,,,9d9fdd|AY.5,7c9525|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1
AY.9,,,8de832|AY.9,8de832|AY.9,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1
AY.10,,,11224d|AY.10,11224d|AY.10,11224d|AY.10,11224d|AY.10,11224d|AY.10,11224d|AY.10,11224d|AY.10,11224d|AY.10,11224d|AY.10
A.2.5.3,,,d5fe28|A.2.5.3,d5fe28|A.2.5.3,d5fe28|A.2.5.3,d5fe28|A.2.5.3,d5fe28|A.2.5.3,d5fe28|A.2.5.3,d5fe28|A.2.5.3,d5fe28|A.2.5.3,d5fe28|A.2.5.3
C.38,,,71f2b6|C.38,71f2b6|C.38,71f2b6|C.38,71f2b6|C.38,71f2b6|C.38,71f2b6|C.38,71f2b6|C.38,71f2b6|C.38,71f2b6|C.38
B.1.351.5,,,50234e|B.1.351.5,50234e|B.1.351.5,50234e|B.1.351.5,50234e|B.1.351.5,50234e|B.1.351.5,50234e|B.1.351.5,50234e|B.1.351.5,50234e|B.1.351.5,50234e|B.1.351.5
B.1.633,,,c44370|B.1.633,c44370|B.1.633,c44370|B.1.633,c44370|B.1.633,c44370|B.1.633,c44370|B.1.633,c44370|B.1.633,c44370|B.1.633,c44370|B.1.633
AY.4.1,,,529359|AY.4.1,529359|AY.4.1,529359|AY.4.1,529359|AY.4.1,529359|AY.4.1,529359|AY.4.1,529359|AY.4.1,529359|AY.4.1,529359|AY.4.1
Q.5,,,340fe4|Q.5,340fe4|Q.5,340fe4|Q.5,340fe4|Q.5,340fe4|Q.5,340fe4|Q.5,340fe4|Q.5,340fe4|Q.5,340fe4|Q.5
A.30,,,722869|A.30,722869|A.30,722869|A.30,722869|A.30,722869|A.30,722869|A.30,722869|A.30,722869|A.30,722869|A.30
B.1.1.528,,,04f92a|B.1.1.528,04f92a|B.1.1.528,04f92a|B.1.1.528,04f92a|B.1.1.528,04f92a|B.1.1.528,04f92a|B.1.1.528,04f92a|B.1.1.528,04f92a|B.1.1.528,04f92a|B.1.1.528
B.1.630,,,4630bf|B.1.630,4630bf|B.1.630,4630bf|B.1.630,4630bf|B.1.630,4630bf|B.1.630,4630bf|B.1.630,4630bf|B.1.630,4630bf|B.1.630,4630bf|B.1.630
B.1.631,,,578509|B.1.631,578509|B.1.631,578509|B.1.631,578509|B.1.631,578509|B.1.631,578509|B.1.631,578509|B.1.631,578509|B.1.631,578509|B.1.631
P.1.11,,,406733|P.1.11,406733|P.1.11,406733|P.1.11,406733|P.1.11,406733|P.1.11,406733|P.1.11,406733|P.1.11,406733|P.1.11,406733|P.1.11
P.1.3,,,9b19ae|P.1.3,9b19ae|P.1.3,9b19ae|P.1.3,9b19ae|P.1.3,9b19ae|P.1.3,9b19ae|P.1.3,9b19ae|P.1.3,9b19ae|P.1.3,9b19ae|P.1.3
B.1.415.1,,,451970|B.1.415.1,451970|B.1.415.1,451970|B.1.415.1,451970|B.1.415.1,451970|B.1.415.1,451970|B.1.415.1,451970|B.1.415.1,451970|B.1.415.1,451970|B.1.415.1
B.1.632,,,d5c739|B.1.632,d5c739|B.1.632,d5c739|B.1.632,d5c739|B.1.632,d5c739|B.1.632,d5c739|B.1.632,d5c739|B.1.632,d5c739|B.1.632,d5c739|B.1.632
AY.32,,,07cf1f|AY.32,07cf1f|AY.32,07cf1f|AY.32,07cf1f|AY.32,07cf1f|AY.32,07cf1f|AY.32,07cf1f|AY.32,07cf1f|AY.32,07cf1f|AY.32
AY.18,,,eccc55|AY.18,eccc55|AY.18,eccc55|AY.18,eccc55|AY.18,eccc55|AY.18,eccc55|AY.18,eccc55|AY.18,eccc55|AY.18,eccc55|AY.18
B.1.634,,,7ef8dd|B.1.634,7ef8dd|B.1.634,7ef8dd|B.1.634,7ef8dd|B.1.634,7ef8dd|B.1.634,7ef8dd|B.1.634,7ef8dd|B.1.634,7ef8dd|B.1.634,7ef8dd|B.1.634
AY.3.1,,,264557|AY.3.1,264557|AY.3.1,264557|AY.3.1,264557|AY.3.1,264557|AY.3.1,264557|AY.3.1,264557|AY.3.1,264557|AY.3.1,264557|AY.3.1
B.1.243.2,,,64b577|B.1.243.2,64b577|B.1.243.2,64b577|B.1.243.2,64b577|B.1.243.2,64b577|B.1.243.2,64b577|B.1.243.2,64b577|B.1.243.2,64b577|B.1.243.2,64b577|B.1.243.2
B.1.619.1,,,1abab9|B.1.619.1,1abab9|B.1.619.1,1abab9|B.1.619.1,1abab9|B.1.619.1,1abab9|B.1.619.1,1abab9|B.1.619.1,1abab9|B.1.619.1,1abab9|B.1.619.1,1abab9|B.1.619.1
AZ.6,,,154fc4|AZ.6,154fc4|AZ.6,154fc4|AZ.6,154fc4|AZ.6,154fc4|AZ.6,154fc4|AZ.6,154fc4|AZ.6,154fc4|AZ.6,154fc4|AZ.6
P.6,,,f42770|P.6,f42770|P.6,f42770|P.6,f42770|P.6,f42770|P.6,f42770|P.6,f42770|P.6,f42770|P.6,f42770|P.6
AY.28,,,c922c1|AY.28,c922c1|AY.28,c922c1|AY.28,c922c1|AY.28,c922c1|AY.28,c922c1|AY.28,c922c1|AY.28,c922c1|AY.28,c922c1|AY.28
AY.12,,,d68764|AY.12,d68764|AY.12,,,,,,,
C.1.2,,,875649|C.1.2,875649|C.1.2,875649|C.1.2,875649|C.1.2,875649|C.1.2,875649|C.1.2,875649|C.1.2,875649|C.1.2,875649|C.1.2
C.40,,,ccf0be|C.40,ccf0be|C.40,ccf0be|C.40,ccf0be|C.40,ccf0be|C.40,ccf0be|C.40,ccf0be|C.40,ccf0be|C.40,ccf0be|C.40
AY.19,,,720170|AY.19,720170|AY.19,720170|AY.19,720170|AY.19,720170|AY.19,720170|AY.19,720170|AY.19,720170|AY.19,720170|AY.19
AY.39,,,,c03161|B.1.617.2_2,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.39.1,,,,c03161|B.1.617.2_2,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.39.1.1,,,,c03161|B.1.617.2_2,0515ac|B.1.617.2_6,0515ac|B.1.617.2_6,bd1a95|A_10,bd1a95|A_9,bd1a95|A_10,b557fc|A_10,b557fc|A_10
AY.4.5,,,,f08f81|AY.4.5,f08f81|AY.4.5,f08f81|AY.4.5,f08f81|AY.4.5,f08f81|AY.4.5,f08f81|AY.4.5,f08f81|AY.4.5,f08f81|AY.4.5
AY.4.4,,,,a90ea4|AY.4.4,a90ea4|AY.4.4,a90ea4|AY.4.4,a90ea4|AY.4.4,a90ea4|AY.4.4,a90ea4|AY.4.4,a90ea4|AY.4.4,a90ea4|AY.4.4
AY.41,,,,46457b|AY.41,46457b|AY.41,46457b|AY.41,46457b|AY.41,46457b|AY.41,46457b|AY.41,46457b|AY.41,46457b|AY.41
AY.29.1,,,,335967|AY.29.1,a96d14|A_3,a96d14|A_3,a96d14|A_11,a96d14|A_11,a96d14|A_12,a96d14|A_13,a96d14|A_15
AY.4.3,,,,af3052|AY.4.3,af3052|AY.4.3,af3052|AY.4.3,af3052|AY.4.3,af3052|AY.4.3,af3052|AY.4.3,af3052|AY.4.3,af3052|AY.4.3
AY.23.1,,,,4c1246|AY.23.1,4c1246|AY.23.1,4c1246|AY.23.1,4c1246|AY.23.1,4c1246|AY.23.1,4c1246|AY.23.1,4c1246|AY.23.1,4c1246|AY.23.1
AY.40,,,,1534bc|AY.40,1534bc|AY.40,1534bc|AY.40,1534bc|AY.40,1534bc|AY.40,1534bc|AY.40,1534bc|AY.40,1534bc|AY.40
AY.109,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.16.1,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.43,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.44,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.46,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.46.1,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.46.6,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.51,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.54,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.76,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.77,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.79,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.88,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.91,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.91.1,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.98,,,,,d88538|B.1.617.2_1,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.100,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.102,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.105,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.108,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.110,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.113,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.114,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.116,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.116.1,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.117,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.118,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.119,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.124,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.125,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.127,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.4.6,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.42,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.78,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.92,,,,,c8f1b2|B.1.617.2_2,7a5e7b|B.1.617.2_1,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3,6dbad6|A_3
AY.55,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.57,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.58,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.59,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.60,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.61,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.62,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.66,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.67,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.72,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.73,,,,,19a53b|B.1.617.2_3,19a53b|B.1.617.2_3,19a53b|A_5,19a53b|A_5,19a53b|A_5,19a53b|A_6,19a53b|A_6
AY.122,,,,,d6fc58|B.1.617.2_4,5ce072|B.1.617.2_2,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4,0d6975|A_4
AY.45,,,,,d6fc58|B.1.617.2_4,286cb3|B.1.617.2_5,78e990|A_7,69a378|A_7,69a378|A_7,69a378|A_8,69a378|A_8
AY.46.3,,,,,d6fc58|B.1.617.2_4,286cb3|B.1.617.2_5,78e990|A_7,69a378|A_7,69a378|A_7,69a378|A_8,69a378|A_8
AY.84,,,,,d6fc58|B.1.617.2_4,286cb3|B.1.617.2_5,78e990|A_7,69a378|A_7,69a378|A_7,69a378|A_8,69a378|A_8
AY.96,,,,,d6fc58|B.1.617.2_4,286cb3|B.1.617.2_5,78e990|A_7,,,,
AY.99,,,,,d6fc58|B.1.617.2_4,286cb3|B.1.617.2_5,78e990|A_7,69a378|A_7,69a378|A_7,69a378|A_8,69a378|A_8
AY.99.1,,,,,d6fc58|B.1.617.2_4,286cb3|B.1.617.2_5,78e990|A_7,69a378|A_7,69a378|A_7,69a378|A_8,69a378|A_8
AY.99.2,,,,,d6fc58|B.1.617.2_4,286cb3|B.1.617.2_5,78e990|A_7,69a378|A_7,69a378|A_7,69a378|A_8,69a378|A_8
AY.46.5,,,,,6aaf1f|B.1.617.2_5,7b61f3|B.1.617.2_4,6f035c|A_6,6f035c|A_6,6f035c|A_6,6f035c|A_7,6f035c|A_7
AY.80,,,,,6aaf1f|B.1.617.2_5,7b61f3|B.1.617.2_4,6f035c|A_6,6f035c|A_6,6f035c|A_6,6f035c|A_7,6f035c|A_7
AY.83,,,,,6aaf1f|B.1.617.2_5,7b61f3|B.1.617.2_4,6f035c|A_6,6f035c|A_6,6f035c|A_6,6f035c|A_7,6f035c|A_7
AY.93,,,,,6aaf1f|B.1.617.2_5,7b61f3|B.1.617.2_4,6f035c|A_6,6f035c|A_6,6f035c|A_6,6f035c|A_7,6f035c|A_7
AY.5.3,,,,,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1
AY.5.4,,,,,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1,e28a02|AY.5_1
AY.43.1,,,,,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1
AY.43.2,,,,,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1
AY.43.3,,,,,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1
AY.43.4,,,,,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1,8af2f6|AY.43_1
AY.121,,,,,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1
AY.121.1,,,,,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1,e5c74b|AY.121_1
AY.4.2.3,,,,,9d0dc6|AY.4.2_1,9d0dc6|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1,35b6a0|AY.4.2_1
AY.9.2,,,,,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1,c3846d|AY.9_1
AY.74,,,,,173ca9|B.1.617.2_7,173ca9|B.1.617.2_7,173ca9|AY_2,173ca9|AY_1,173ca9|AY_2,173ca9|AY_2,173ca9|AY_1
AY.65,,,,,8bf504|B.1.617.2_8,8bf504|B.1.617.2_9,8bf504|AY_1,8bf504|AY_2,8bf504|AY_1,8bf504|AY_1,8bf504|AY_2
AY.101,,,,,a8cdb3|B.1.617.2_9,a8cdb3|B.1.617.2_8,a02e2f|AY.101,a02e2f|AY.101,a02e2f|AY.101,a02e2f|AY.101,a02e2f|AY.101
AY.115,,,,,a8cdb3|B.1.617.2_9,a8cdb3|B.1.617.2_8,,,,,
XC,,,,,a96d14|A_3,a96d14|A_3,a96d14|A_11,a96d14|A_11,a96d14|A_12,a96d14|A_13,a96d14|A_15
AY.34.1,,,,,8db8a7|AY.34.1,8db8a7|AY.34.1,8db8a7|AY.34.1,8db8a7|AY.34.1,8db8a7|AY.34.1,8db8a7|AY.34.1,8db8a7|AY.34.1
AY.126,,,,,4d5087|AY.126,4d5087|AY.126,4d5087|AY.126,4d5087|AY.126,4d5087|AY.126,4d5087|AY.126,4d5087|AY.126
AY.34.1.1,,,,,12361a|AY.34.1.1,12361a|AY.34.1.1,12361a|AY.34.1.1,12361a|AY.34.1.1,12361a|AY.34.1.1,12361a|AY.34.1.1,12361a|AY.34.1.1
AY.23.2,,,,,e4bf31|AY.23.2,e4bf31|AY.23.2,e4bf31|AY.23.2,e4bf31|AY.23.2,e4bf31|AY.23.2,e4bf31|AY.23.2,e4bf31|AY.23.2
